bs,layer,source,x,probability
32,8,cont_sim,36,0.0154
32,8,cont_sim,37,0.0319
32,8,cont_sim,38,0.0445
32,8,cont_sim,39,0.0584
32,8,cont_sim,40,0.0657
32,8,cont_sim,41,0.0731
32,8,cont_sim,42,0.07735
32,8,cont_sim,43,0.0847
32,8,cont_sim,44,0.08085
32,8,cont_sim,45,0.07935
32,8,cont_sim,46,0.0789
32,8,cont_sim,47,0.06855
32,8,cont_sim,48,0.058
32,8,cont_sim,49,0.0471
32,8,cont_sim,50,0.03745
32,8,cont_sim,51,0.0306
32,8,cont_sim,52,0.02045
32,8,cont_sim,53,0.01615
32,8,cont_sim,54,0.01005
32,8,cont_sim,55,0.0056
32,8,cont_sim,56,0.0034
32,8,cont_sim,57,0.0025
32,8,cont_sim,58,0.00135
32,8,cont_sim,59,0.0005
32,8,cont_sim,60,0.0003
32,8,cont_sim,61,0.0004
32,8,cont_sim,63,0.0001
32,9,predicted,32,4.080422643025581e-11
32,9,predicted,33,6.309073529753832e-09
32,9,predicted,34,2.0430635244392402e-07
32,9,predicted,35,3.162330593733388e-06
32,9,predicted,36,2.6373775004178854e-05
32,9,predicted,37,0.000137992848622718
32,9,predicted,38,0.000529763777999842
32,9,predicted,39,0.0016535461709836414
32,9,predicted,40,0.0043769276938412805
32,9,predicted,41,0.009980011288780287
32,9,predicted,42,0.019801794023147253
32,9,predicted,43,0.03453659103005955
32,9,predicted,44,0.053522264310613646
32,9,predicted,45,0.07450834287739612
32,9,predicted,46,0.09411081277144864
32,9,predicted,47,0.10872708627318088
32,9,predicted,48,0.11552297226900325
32,9,predicted,49,0.11321082802076575
32,9,predicted,50,0.10242617691911123
32,9,predicted,51,0.08553922149018912
32,9,predicted,52,0.06589960780938789
32,9,predicted,53,0.04680219319126957
32,9,predicted,54,0.030623375666531942
32,9,predicted,55,0.018451209593091666
32,9,predicted,56,0.010232866316110234
32,9,predicted,57,0.005221692678172151
32,9,predicted,58,0.002450921299552565
32,9,predicted,59,0.0010578824363304865
32,9,predicted,60,0.00041980726580480066
32,9,predicted,61,0.000153149942031419
32,9,predicted,62,5.136060910564332e-05
32,9,predicted,63,1.5835451672916127e-05
32,9,predicted,64,4.48963718950218e-06
32,9,predicted,65,1.1709049237776176e-06
32,9,predicted,66,2.810388660069968e-07
32,9,predicted,67,6.211601648119034e-08
32,9,predicted,68,1.2651439375739006e-08
32,9,predicted,69,2.3764038764951296e-09
32,9,predicted,70,4.1200577496105743e-10
32,9,predicted,71,6.596568348511474e-11
32,9,predicted,72,9.734234378338305e-12
32,9,predicted,73,1.2971227147953113e-12
32,9,predicted,74,1.2558528985008472e-13
32,9,fixed_actual,32,0.004032258064516129
32,9,fixed_actual,33,0.016129032258064516
32,9,fixed_actual,35,0.004032258064516129
32,9,fixed_actual,36,0.008064516129032258
32,9,fixed_actual,38,0.004032258064516129
32,9,fixed_actual,39,0.004032258064516129
32,9,fixed_actual,40,0.012096774193548387
32,9,fixed_actual,41,0.012096774193548387
32,9,fixed_actual,42,0.020161290322580645
32,9,fixed_actual,43,0.056451612903225805
32,9,fixed_actual,44,0.06451612903225806
32,9,fixed_actual,45,0.0967741935483871
32,9,fixed_actual,46,0.10080645161290322
32,9,fixed_actual,47,0.09274193548387097
32,9,fixed_actual,48,0.08064516129032258
32,9,fixed_actual,49,0.03225806451612903
32,9,fixed_actual,50,0.04435483870967742
32,9,fixed_actual,51,0.05241935483870968
32,9,fixed_actual,52,0.016129032258064516
32,9,fixed_actual,53,0.020161290322580645
32,9,fixed_actual,54,0.016129032258064516
32,9,fixed_actual,55,0.028225806451612902
32,9,fixed_actual,56,0.016129032258064516
32,9,fixed_actual,57,0.024193548387096774
32,9,fixed_actual,58,0.020161290322580645
32,9,fixed_actual,59,0.008064516129032258
32,9,fixed_actual,60,0.004032258064516129
32,9,fixed_actual,62,0.012096774193548387
32,9,fixed_actual,64,0.09274193548387097
32,9,fixed_actual,65,0.004032258064516129
32,9,fixed_actual,66,0.004032258064516129
32,9,fixed_actual,68,0.004032258064516129
32,9,fixed_actual,70,0.004032258064516129
32,9,fixed_actual,71,0.004032258064516129
32,9,fixed_actual,74,0.004032258064516129
32,9,fixed_actual,75,0.008064516129032258
32,9,fixed_actual,76,0.004032258064516129
32,9,cont_sim,37,0.0001
32,9,cont_sim,38,0.00045
32,9,cont_sim,39,0.0018
32,9,cont_sim,40,0.00355
32,9,cont_sim,41,0.00925
32,9,cont_sim,42,0.01865
32,9,cont_sim,43,0.03415
32,9,cont_sim,44,0.0515
32,9,cont_sim,45,0.0735
32,9,cont_sim,46,0.09445
32,9,cont_sim,47,0.109
32,9,cont_sim,48,0.1129
32,9,cont_sim,49,0.1147
32,9,cont_sim,50,0.10395
32,9,cont_sim,51,0.08695
32,9,cont_sim,52,0.06815
32,9,cont_sim,53,0.04795
32,9,cont_sim,54,0.03245
32,9,cont_sim,55,0.0164
32,9,cont_sim,56,0.01005
32,9,cont_sim,57,0.00585
32,9,cont_sim,58,0.00225
32,9,cont_sim,59,0.0012
32,9,cont_sim,60,0.0004
32,9,cont_sim,61,0.0002
32,9,cont_sim,62,0.00015
32,9,cont_sim,63,5e-05
32,10,predicted,32,2.3400603512149135e-10
32,10,predicted,33,9.584201479621628e-08
32,10,predicted,34,8.631461993201893e-06
32,10,predicted,35,0.0002747619759169933
32,10,predicted,36,0.0033853927583762182
32,10,predicted,37,0.0186360511796959
32,10,predicted,38,0.05548256588316145
32,10,predicted,39,0.10826757065537256
32,10,predicted,40,0.156573336740231
32,10,predicted,41,0.17710378362456708
32,10,predicted,42,0.16239100076615434
32,10,predicted,43,0.12557660805772122
32,10,predicted,44,0.08505395761653374
32,10,predicted,45,0.051823433853056725
32,10,predicted,46,0.028816958465157787
32,10,predicted,47,0.014727376453425655
32,10,predicted,48,0.006945395537940258
32,10,predicted,49,0.0030294636684379734
32,10,predicted,50,0.0012228486709581644
32,10,predicted,51,0.00045612348378972883
32,10,predicted,52,0.00015665285779121785
32,10,predicted,53,4.9260391685175016e-05
32,10,predicted,54,1.4076857146776891e-05
32,10,predicted,55,3.6219787706968837e-06
32,10,predicted,56,8.29888367497167e-07
32,10,predicted,57,1.6711236635119278e-07
32,10,predicted,58,2.9106412391200395e-08
32,10,predicted,59,4.298853668247157e-09
32,10,predicted,60,5.248979046913071e-10
32,10,predicted,61,5.123298292368898e-11
32,10,predicted,62,3.797584264534246e-12
32,10,predicted,63,1.6688490795367083e-13
32,10,fixed_actual,32,0.020161290322580645
32,10,fixed_actual,33,0.012096774193548387
32,10,fixed_actual,34,0.004032258064516129
32,10,fixed_actual,35,0.004032258064516129
32,10,fixed_actual,36,0.008064516129032258
32,10,fixed_actual,37,0.024193548387096774
32,10,fixed_actual,38,0.024193548387096774
32,10,fixed_actual,39,0.04032258064516129
32,10,fixed_actual,40,0.056451612903225805
32,10,fixed_actual,41,0.07661290322580645
32,10,fixed_actual,42,0.06451612903225806
32,10,fixed_actual,43,0.0846774193548387
32,10,fixed_actual,44,0.08870967741935484
32,10,fixed_actual,45,0.07258064516129033
32,10,fixed_actual,46,0.06048387096774194
32,10,fixed_actual,47,0.06451612903225806
32,10,fixed_actual,48,0.04032258064516129
32,10,fixed_actual,49,0.036290322580645164
32,10,fixed_actual,50,0.008064516129032258
32,10,fixed_actual,51,0.028225806451612902
32,10,fixed_actual,52,0.008064516129032258
32,10,fixed_actual,53,0.012096774193548387
32,10,fixed_actual,54,0.012096774193548387
32,10,fixed_actual,55,0.008064516129032258
32,10,fixed_actual,56,0.016129032258064516
32,10,fixed_actual,57,0.016129032258064516
32,10,fixed_actual,58,0.024193548387096774
32,10,fixed_actual,59,0.020161290322580645
32,10,fixed_actual,60,0.008064516129032258
32,10,fixed_actual,61,0.012096774193548387
32,10,fixed_actual,62,0.012096774193548387
32,10,fixed_actual,63,0.016129032258064516
32,10,fixed_actual,64,0.016129032258064516
32,10,cont_sim,35,0.00015
32,10,cont_sim,36,0.0027
32,10,cont_sim,37,0.0184
32,10,cont_sim,38,0.05545
32,10,cont_sim,39,0.10885
32,10,cont_sim,40,0.1563
32,10,cont_sim,41,0.17945
32,10,cont_sim,42,0.16025
32,10,cont_sim,43,0.12515
32,10,cont_sim,44,0.08775
32,10,cont_sim,45,0.05165
32,10,cont_sim,46,0.02715
32,10,cont_sim,47,0.0155
32,10,cont_sim,48,0.0068
32,10,cont_sim,49,0.00245
32,10,cont_sim,50,0.0013
32,10,cont_sim,51,0.00055
32,10,cont_sim,52,0.00015
32,11,predicted,33,5.947592911094543e-13
32,11,predicted,34,7.170127212006796e-11
32,11,predicted,35,4.376457696181417e-09
32,11,predicted,36,1.3885512073914702e-07
32,11,predicted,37,2.31473502047161e-06
32,11,predicted,38,2.0775589586280317e-05
32,11,predicted,39,0.0001077207963201275
32,11,predicted,40,0.0003708946924944784
32,11,predicted,41,0.000995011256107894
32,11,predicted,42,0.0022882626433062114
32,11,predicted,43,0.004676332160055105
32,11,predicted,44,0.00866306351607599
32,11,predicted,45,0.014796370191081603
32,11,predicted,46,0.023589040824086874
32,11,predicted,47,0.035318591706774254
32,11,predicted,48,0.04972497892377669
32,11,predicted,49,0.06575772589861743
32,11,predicted,50,0.08155025324559702
32,11,predicted,51,0.09470921208018218
32,11,predicted,52,0.1028772232998632
32,11,predicted,53,0.10440358612858416
32,11,predicted,54,0.09887605164322301
32,11,predicted,55,0.08728589179091889
32,11,predicted,56,0.07173929516930165
32,11,predicted,57,0.0548277851988525
32,11,predicted,58,0.038916792898707746
32,11,predicted,59,0.02562271855416792
32,11,predicted,60,0.01562884263865607
32,11,predicted,61,0.008820882002129172
32,11,predicted,62,0.004601139118239862
32,11,predicted,63,0.002215600354505651
32,11,predicted,64,0.0009838285164178613
32,11,predicted,65,0.00040244501656319843
32,11,predicted,66,0.0001515094809123683
32,11,predicted,67,5.2448783929846374e-05
32,11,predicted,68,1.6681547194306686e-05
32,11,predicted,69,4.870878278983016e-06
32,11,predicted,70,1.3047515409325248e-06
32,11,predicted,71,3.2039325529644213e-07
32,11,predicted,72,7.207001072162843e-08
32,11,predicted,73,1.4839011270502418e-08
32,11,predicted,74,2.7942552581999878e-09
32,11,predicted,75,4.80744710207387e-10
32,11,predicted,76,7.547084914429802e-11
32,11,predicted,77,1.0782115222476712e-11
32,11,predicted,78,1.3850601517841167e-12
32,11,predicted,79,1.38669736784632e-13
32,11,fixed_actual,39,0.004032258064516129
32,11,fixed_actual,40,0.004032258064516129
32,11,fixed_actual,41,0.020161290322580645
32,11,fixed_actual,42,0.008064516129032258
32,11,fixed_actual,43,0.036290322580645164
32,11,fixed_actual,44,0.036290322580645164
32,11,fixed_actual,45,0.04435483870967742
32,11,fixed_actual,46,0.04838709677419355
32,11,fixed_actual,47,0.06048387096774194
32,11,fixed_actual,48,0.0846774193548387
32,11,fixed_actual,49,0.06048387096774194
32,11,fixed_actual,50,0.07661290322580645
32,11,fixed_actual,51,0.10080645161290322
32,11,fixed_actual,52,0.06451612903225806
32,11,fixed_actual,53,0.036290322580645164
32,11,fixed_actual,54,0.03225806451612903
32,11,fixed_actual,55,0.028225806451612902
32,11,fixed_actual,56,0.036290322580645164
32,11,fixed_actual,57,0.016129032258064516
32,11,fixed_actual,58,0.020161290322580645
32,11,fixed_actual,59,0.008064516129032258
32,11,fixed_actual,60,0.008064516129032258
32,11,fixed_actual,61,0.004032258064516129
32,11,fixed_actual,62,0.012096774193548387
32,11,fixed_actual,63,0.008064516129032258
32,11,fixed_actual,64,0.06854838709677419
32,11,fixed_actual,65,0.016129032258064516
32,11,fixed_actual,66,0.008064516129032258
32,11,fixed_actual,67,0.008064516129032258
32,11,fixed_actual,68,0.004032258064516129
32,11,fixed_actual,72,0.004032258064516129
32,11,fixed_actual,91,0.004032258064516129
32,11,fixed_actual,93,0.004032258064516129
32,11,fixed_actual,94,0.004032258064516129
32,11,fixed_actual,95,0.008064516129032258
32,11,fixed_actual,96,0.012096774193548387
32,11,cont_sim,38,5e-05
32,11,cont_sim,39,0.00025
32,11,cont_sim,40,0.00035
32,11,cont_sim,41,0.001
32,11,cont_sim,42,0.002
32,11,cont_sim,43,0.00435
32,11,cont_sim,44,0.00945
32,11,cont_sim,45,0.014
32,11,cont_sim,46,0.02595
32,11,cont_sim,47,0.03475
32,11,cont_sim,48,0.0497
32,11,cont_sim,49,0.0666
32,11,cont_sim,50,0.0797
32,11,cont_sim,51,0.0931
32,11,cont_sim,52,0.10285
32,11,cont_sim,53,0.10505
32,11,cont_sim,54,0.096
32,11,cont_sim,55,0.0894
32,11,cont_sim,56,0.0686
32,11,cont_sim,57,0.05755
32,11,cont_sim,58,0.0401
32,11,cont_sim,59,0.02585
32,11,cont_sim,60,0.01645
32,11,cont_sim,61,0.0077
32,11,cont_sim,62,0.0054
32,11,cont_sim,63,0.0021
32,11,cont_sim,64,0.001
32,11,cont_sim,65,0.0003
32,11,cont_sim,66,0.0002
32,11,cont_sim,67,0.0002
32,12,predicted,32,1.8354885478751893e-09
32,12,predicted,33,3.129251313874608e-07
32,12,predicted,34,7.70825170442881e-06
32,12,predicted,35,8.564166701296938e-05
32,12,predicted,36,0.0005507495029755415
32,12,predicted,37,0.0023561387747138007
32,12,predicted,38,0.007297121878547117
32,12,predicted,39,0.017388694074282233
32,12,predicted,40,0.033606873564751054
32,12,predicted,41,0.05510063797135644
32,12,predicted,42,0.07920359332896687
32,12,predicted,43,0.10177844765156374
32,12,predicted,44,0.11804047531698698
32,12,predicted,45,0.12413465211593153
32,12,predicted,46,0.11874354665835556
32,12,predicted,47,0.10361851598694993
32,12,predicted,48,0.08271653848340091
32,12,predicted,49,0.060563952514455205
32,12,predicted,50,0.040769420991190505
32,12,predicted,51,0.025285464606214298
32,12,predicted,52,0.014475473646836665
32,12,predicted,53,0.007661801687373037
32,12,predicted,54,0.0037548050277455168
32,12,predicted,55,0.0017058639501144877
32,12,predicted,56,0.0007192365213111624
32,12,predicted,57,0.00028169122505040744
32,12,predicted,58,0.00010256342395592381
32,12,predicted,59,3.4738940629629625e-05
32,12,predicted,60,1.0951668663191468e-05
32,12,predicted,61,3.2149108283781344e-06
32,12,predicted,62,8.790638244603621e-07
32,12,predicted,63,2.2393756600986618e-07
32,12,predicted,64,5.315400960150841e-08
32,12,predicted,65,1.1755751369669363e-08
32,12,predicted,66,2.4222770545754804e-09
32,12,predicted,67,4.648909329666104e-10
32,12,predicted,68,8.305225860269022e-11
32,12,predicted,69,1.3780607200971087e-11
32,12,predicted,70,2.0951070619773538e-12
32,12,predicted,71,2.652311306181472e-13
32,12,fixed_actual,32,0.020161290322580645
32,12,fixed_actual,33,0.020161290322580645
32,12,fixed_actual,34,0.008064516129032258
32,12,fixed_actual,35,0.008064516129032258
32,12,fixed_actual,36,0.008064516129032258
32,12,fixed_actual,37,0.008064516129032258
32,12,fixed_actual,38,0.004032258064516129
32,12,fixed_actual,39,0.012096774193548387
32,12,fixed_actual,40,0.04032258064516129
32,12,fixed_actual,41,0.028225806451612902
32,12,fixed_actual,42,0.05241935483870968
32,12,fixed_actual,43,0.07258064516129033
32,12,fixed_actual,44,0.08064516129032258
32,12,fixed_actual,45,0.06048387096774194
32,12,fixed_actual,46,0.11290322580645161
32,12,fixed_actual,47,0.04838709677419355
32,12,fixed_actual,48,0.09274193548387097
32,12,fixed_actual,49,0.06048387096774194
32,12,fixed_actual,50,0.036290322580645164
32,12,fixed_actual,51,0.028225806451612902
32,12,fixed_actual,52,0.04838709677419355
32,12,fixed_actual,53,0.03225806451612903
32,12,fixed_actual,54,0.024193548387096774
32,12,fixed_actual,55,0.004032258064516129
32,12,fixed_actual,56,0.012096774193548387
32,12,fixed_actual,57,0.012096774193548387
32,12,fixed_actual,58,0.004032258064516129
32,12,fixed_actual,59,0.012096774193548387
32,12,fixed_actual,60,0.004032258064516129
32,12,fixed_actual,61,0.004032258064516129
32,12,fixed_actual,63,0.004032258064516129
32,12,fixed_actual,65,0.004032258064516129
32,12,fixed_actual,67,0.008064516129032258
32,12,fixed_actual,69,0.020161290322580645
32,12,fixed_actual,70,0.004032258064516129
32,12,cont_sim,35,0.00015
32,12,cont_sim,36,0.00045
32,12,cont_sim,37,0.00205
32,12,cont_sim,38,0.00815
32,12,cont_sim,39,0.0181
32,12,cont_sim,40,0.0342
32,12,cont_sim,41,0.05605
32,12,cont_sim,42,0.07835
32,12,cont_sim,43,0.09955
32,12,cont_sim,44,0.1192
32,12,cont_sim,45,0.1238
32,12,cont_sim,46,0.12105
32,12,cont_sim,47,0.10585
32,12,cont_sim,48,0.08225
32,12,cont_sim,49,0.0597
32,12,cont_sim,50,0.0392
32,12,cont_sim,51,0.02525
32,12,cont_sim,52,0.0136
32,12,cont_sim,53,0.0074
32,12,cont_sim,54,0.00295
32,12,cont_sim,55,0.0016
32,12,cont_sim,56,0.00055
32,12,cont_sim,57,0.00025
32,12,cont_sim,58,0.00025
32,12,cont_sim,60,5e-05
32,13,predicted,32,8.04016629265727e-13
32,13,predicted,33,2.463057316615634e-10
32,13,predicted,34,2.5177067682773988e-08
32,13,predicted,35,1.4262500599598158e-06
32,13,predicted,36,4.3630939023332955e-05
32,13,predicted,37,0.0007017637773353818
32,13,predicted,38,0.005836923090080002
32,13,predicted,39,0.025480981062876436
32,13,predicted,40,0.06308956196797788
32,13,predicted,41,0.10297215441569423
32,13,predicted,42,0.13022791704275913
32,13,predicted,43,0.14071356447018113
32,13,predicted,44,0.13524574915991833
32,13,predicted,45,0.11768815825886589
32,13,predicted,46,0.09376439289789239
32,13,predicted,47,0.06900573493256867
32,13,predicted,48,0.047216702486646826
32,13,predicted,49,0.030153361158905847
32,13,predicted,50,0.018002369615421523
32,13,predicted,51,0.010052343310802772
32,13,predicted,52,0.005249930342318796
32,13,predicted,53,0.002564505231417629
32,13,predicted,54,0.0011719779022776333
32,13,predicted,55,0.0005013112759864078
32,13,predicted,56,0.00020085004970605804
32,13,predicted,57,7.543859620687351e-05
32,13,predicted,58,2.6588487802987382e-05
32,13,predicted,59,8.802001620769286e-06
32,13,predicted,60,2.7389797413904932e-06
32,13,predicted,61,8.014918024310831e-07
32,13,predicted,62,2.2053851137726716e-07
32,13,predicted,63,5.702513658631169e-08
32,13,predicted,64,1.3839124974805315e-08
32,13,predicted,65,3.1466068200948107e-09
32,13,predicted,66,6.688207865607867e-10
32,13,predicted,67,1.325424540119825e-10
32,13,predicted,68,2.4393280457081362e-11
32,13,predicted,69,4.115683742957204e-12
32,13,predicted,70,6.130341014082557e-13
32,13,predicted,71,6.663704052605838e-14
32,13,fixed_actual,39,0.024193548387096774
32,13,fixed_actual,40,0.020161290322580645
32,13,fixed_actual,41,0.04838709677419355
32,13,fixed_actual,42,0.07661290322580645
32,13,fixed_actual,43,0.07661290322580645
32,13,fixed_actual,44,0.08870967741935484
32,13,fixed_actual,45,0.08870967741935484
32,13,fixed_actual,46,0.08870967741935484
32,13,fixed_actual,47,0.06451612903225806
32,13,fixed_actual,48,0.05241935483870968
32,13,fixed_actual,49,0.05241935483870968
32,13,fixed_actual,50,0.028225806451612902
32,13,fixed_actual,51,0.012096774193548387
32,13,fixed_actual,52,0.028225806451612902
32,13,fixed_actual,53,0.008064516129032258
32,13,fixed_actual,54,0.016129032258064516
32,13,fixed_actual,55,0.012096774193548387
32,13,fixed_actual,56,0.020161290322580645
32,13,fixed_actual,57,0.012096774193548387
32,13,fixed_actual,58,0.012096774193548387
32,13,fixed_actual,59,0.004032258064516129
32,13,fixed_actual,60,0.020161290322580645
32,13,fixed_actual,61,0.004032258064516129
32,13,fixed_actual,62,0.012096774193548387
32,13,fixed_actual,63,0.04838709677419355
32,13,fixed_actual,64,0.07661290322580645
32,13,fixed_actual,65,0.004032258064516129
32,13,cont_sim,36,0.0001
32,13,cont_sim,37,0.00085
32,13,cont_sim,38,0.00625
32,13,cont_sim,39,0.02595
32,13,cont_sim,40,0.06555
32,13,cont_sim,41,0.1029
32,13,cont_sim,42,0.13335
32,13,cont_sim,43,0.1395
32,13,cont_sim,44,0.13175
32,13,cont_sim,45,0.11425
32,13,cont_sim,46,0.0933
32,13,cont_sim,47,0.07105
32,13,cont_sim,48,0.04455
32,13,cont_sim,49,0.0322
32,13,cont_sim,50,0.0192
32,13,cont_sim,51,0.00885
32,13,cont_sim,52,0.00515
32,13,cont_sim,53,0.0029
32,13,cont_sim,54,0.00135
32,13,cont_sim,55,0.00045
32,13,cont_sim,56,0.0003
32,13,cont_sim,57,0.00015
32,13,cont_sim,58,5e-05
32,13,cont_sim,60,5e-05
32,14,predicted,32,7.4680486153085124e-06
32,14,predicted,33,0.0003850554304809053
32,14,predicted,34,0.0031130925415078425
32,14,predicted,35,0.014195292750943464
32,14,predicted,36,0.04063828822455144
32,14,predicted,37,0.07866370384610193
32,14,predicted,38,0.11321388594665445
32,14,predicted,39,0.13260780308608378
32,14,predicted,40,0.13461752864355733
32,14,predicted,41,0.12293307448604536
32,14,predicted,42,0.1033350005324935
32,14,predicted,43,0.08119094294714815
32,14,predicted,44,0.060240368991634985
32,14,predicted,45,0.042472786306658385
32,14,predicted,46,0.0285527304365804
32,14,predicted,47,0.0183310569797404
32,14,predicted,48,0.011247018959093708
32,14,predicted,49,0.006597701435642131
32,14,predicted,50,0.0037024195553852306
32,14,predicted,51,0.0019891005368138652
32,14,predicted,52,0.0010242076850633366
32,14,predicted,53,0.0005062022301448191
32,14,predicted,54,0.00024059611794553784
32,14,predicted,55,0.00011022926482801915
32,14,predicted,56,4.88153381497404e-05
32,14,predicted,57,2.0962588228537633e-05
32,14,predicted,58,8.759014697324321e-06
32,14,predicted,59,3.5734978332070075e-06
32,14,predicted,60,1.4280251583566427e-06
32,14,predicted,61,5.603537662804716e-07
32,14,predicted,62,2.1622580419829742e-07
32,14,predicted,63,8.20679612993315e-08
32,14,predicted,64,3.0607927805743266e-08
32,14,predicted,65,1.1194980730223129e-08
32,14,predicted,66,4.004834594876112e-09
32,14,predicted,67,1.3970289023387204e-09
32,14,predicted,68,4.737440455664616e-10
32,14,predicted,69,1.5569493937147838e-10
32,14,predicted,70,4.9423245347139994e-11
32,14,predicted,71,1.5090292543801392e-11
32,14,predicted,72,4.386365924093259e-12
32,14,predicted,73,1.2202912791179613e-12
32,14,predicted,74,3.0343767618687734e-13
32,14,predicted,75,5.212030354539213e-14
32,14,fixed_actual,35,0.004032258064516129
32,14,fixed_actual,37,0.024193548387096774
32,14,fixed_actual,38,0.036290322580645164
32,14,fixed_actual,39,0.07258064516129033
32,14,fixed_actual,40,0.11290322580645161
32,14,fixed_actual,41,0.13709677419354838
32,14,fixed_actual,42,0.08064516129032258
32,14,fixed_actual,43,0.06854838709677419
32,14,fixed_actual,44,0.028225806451612902
32,14,fixed_actual,45,0.04435483870967742
32,14,fixed_actual,46,0.024193548387096774
32,14,fixed_actual,47,0.028225806451612902
32,14,fixed_actual,48,0.024193548387096774
32,14,fixed_actual,49,0.024193548387096774
32,14,fixed_actual,50,0.012096774193548387
32,14,fixed_actual,51,0.004032258064516129
32,14,fixed_actual,52,0.008064516129032258
32,14,fixed_actual,53,0.012096774193548387
32,14,fixed_actual,54,0.020161290322580645
32,14,fixed_actual,56,0.008064516129032258
32,14,fixed_actual,57,0.012096774193548387
32,14,fixed_actual,58,0.004032258064516129
32,14,fixed_actual,59,0.004032258064516129
32,14,fixed_actual,60,0.016129032258064516
32,14,fixed_actual,61,0.020161290322580645
32,14,fixed_actual,62,0.020161290322580645
32,14,fixed_actual,63,0.06451612903225806
32,14,fixed_actual,64,0.06048387096774194
32,14,fixed_actual,65,0.004032258064516129
32,14,fixed_actual,67,0.012096774193548387
32,14,fixed_actual,68,0.004032258064516129
32,14,fixed_actual,69,0.004032258064516129
32,14,cont_sim,33,0.0004
32,14,cont_sim,34,0.00285
32,14,cont_sim,35,0.01375
32,14,cont_sim,36,0.0414
32,14,cont_sim,37,0.08135
32,14,cont_sim,38,0.1126
32,14,cont_sim,39,0.13085
32,14,cont_sim,40,0.1372
32,14,cont_sim,41,0.1221
32,14,cont_sim,42,0.10265
32,14,cont_sim,43,0.07795
32,14,cont_sim,44,0.0609
32,14,cont_sim,45,0.0433
32,14,cont_sim,46,0.0271
32,14,cont_sim,47,0.0193
32,14,cont_sim,48,0.01175
32,14,cont_sim,49,0.00685
32,14,cont_sim,50,0.00345
32,14,cont_sim,51,0.00235
32,14,cont_sim,52,0.0009
32,14,cont_sim,53,0.0006
32,14,cont_sim,54,0.00015
32,14,cont_sim,55,0.0002
32,14,cont_sim,56,5e-05
32,15,predicted,32,9.027512320018833e-05
32,15,predicted,33,0.0034886272892776103
32,15,predicted,34,0.016367931965123216
32,15,predicted,35,0.04262198416616307
32,15,predicted,36,0.07781342989455459
32,15,predicted,37,0.10924589073148391
32,15,predicted,38,0.12600811586101338
32,15,predicted,39,0.1258896692427953
32,15,predicted,40,0.11370772810944318
32,15,predicted,41,0.09598781391941674
32,15,predicted,42,0.07739971948116244
32,15,predicted,43,0.06028974083284982
32,15,predicted,44,0.04557907004109581
32,15,predicted,45,0.03350899033036284
32,15,predicted,46,0.023984151415717806
32,15,predicted,47,0.016726549786085877
32,15,predicted,48,0.0113718382072875
32,15,predicted,49,0.007538354652399136
32,15,predicted,50,0.004871709578252023
32,15,predicted,51,0.0030680518033971843
32,15,predicted,52,0.0018817100324455287
32,15,predicted,53,0.0011231457801395696
32,15,predicted,54,0.0006519044432623959
32,15,predicted,55,0.00036768761940510035
32,15,predicted,56,0.00020138741738633692
32,15,predicted,57,0.00010705099314742883
32,15,predicted,58,5.519982094159998e-05
32,15,predicted,59,2.7598796563530918e-05
32,15,predicted,60,1.33749614872528e-05
32,15,predicted,61,6.280728541562713e-06
32,15,predicted,62,2.857076819521311e-06
32,15,predicted,63,1.2586814282724832e-06
32,15,predicted,64,5.36886810713729e-07
32,15,predicted,65,2.2167320056867787e-07
32,15,predicted,66,8.857156635670604e-08
32,15,predicted,67,3.423793147567599e-08
32,15,predicted,68,1.2800501815194009e-08
32,15,predicted,69,4.627205369716154e-09
32,15,predicted,70,1.6167330793374022e-09
32,15,predicted,71,5.457789786840234e-10
32,15,predicted,72,1.77942422847804e-10
32,15,predicted,73,5.59943286499479e-11
32,15,predicted,74,1.6979429894855683e-11
32,15,predicted,75,4.944236195939072e-12
32,15,predicted,76,1.3657457504964749e-12
32,15,predicted,77,3.385856503153828e-13
32,15,predicted,78,5.72483669060305e-14
32,15,fixed_actual,33,0.004032258064516129
32,15,fixed_actual,34,0.024193548387096774
32,15,fixed_actual,35,0.024193548387096774
32,15,fixed_actual,36,0.05241935483870968
32,15,fixed_actual,37,0.06854838709677419
32,15,fixed_actual,38,0.10080645161290322
32,15,fixed_actual,39,0.06854838709677419
32,15,fixed_actual,40,0.05241935483870968
32,15,fixed_actual,41,0.06854838709677419
32,15,fixed_actual,42,0.04838709677419355
32,15,fixed_actual,43,0.07258064516129033
32,15,fixed_actual,44,0.03225806451612903
32,15,fixed_actual,45,0.036290322580645164
32,15,fixed_actual,46,0.024193548387096774
32,15,fixed_actual,47,0.020161290322580645
32,15,fixed_actual,48,0.04032258064516129
32,15,fixed_actual,49,0.016129032258064516
32,15,fixed_actual,50,0.008064516129032258
32,15,fixed_actual,51,0.008064516129032258
32,15,fixed_actual,52,0.012096774193548387
32,15,fixed_actual,53,0.020161290322580645
32,15,fixed_actual,54,0.012096774193548387
32,15,fixed_actual,55,0.012096774193548387
32,15,fixed_actual,56,0.008064516129032258
32,15,fixed_actual,57,0.004032258064516129
32,15,fixed_actual,60,0.008064516129032258
32,15,fixed_actual,61,0.012096774193548387
32,15,fixed_actual,62,0.008064516129032258
32,15,fixed_actual,63,0.020161290322580645
32,15,fixed_actual,64,0.036290322580645164
32,15,fixed_actual,65,0.008064516129032258
